index,unit1_mask,unit1_beam_index
1327,./resources/mobilenet_mask/image_BS1_7025_03_34_57.jpg,32
1328,./resources/mobilenet_mask/image_BS1_2542_03_25_23.jpg,17
1330,./resources/mobilenet_mask/image_BS1_4348_03_29_14.jpg,37
1331,./resources/mobilenet_mask/image_BS1_2537_03_25_23.jpg,17
1332,./resources/mobilenet_mask/image_BS1_995_03_22_05.jpg,54
1333,./resources/mobilenet_mask/image_BS1_3874_03_28_13.jpg,11
1334,./resources/mobilenet_mask/image_BS1_5905_03_32_33.jpg,14
1335,./resources/mobilenet_mask/image_BS1_4632_03_29_50.jpg,19
1336,./resources/mobilenet_mask/image_BS1_6233_03_33_15.jpg,54
1337,./resources/mobilenet_mask/image_BS1_5364_03_31_24.jpg,29
1338,./resources/mobilenet_mask/image_BS1_3631_03_27_42.jpg,39
1340,./resources/mobilenet_mask/image_BS1_9266_03_39_47.jpg,55
1341,./resources/mobilenet_mask/image_BS1_1029_03_22_10.jpg,32
1342,./resources/mobilenet_mask/image_BS1_2830_03_26_00.jpg,45
1343,./resources/mobilenet_mask/image_BS1_7807_03_36_37.jpg,2
1344,./resources/mobilenet_mask/image_BS1_6258_03_33_19.jpg,33
1345,./resources/mobilenet_mask/image_BS1_1067_03_22_15.jpg,3
1346,./resources/mobilenet_mask/image_BS1_5136_03_30_55.jpg,26
1347,./resources/mobilenet_mask/image_BS1_6247_03_33_17.jpg,43
1349,./resources/mobilenet_mask/image_BS1_8067_03_37_11.jpg,51
1350,./resources/mobilenet_mask/image_BS1_2041_03_24_19.jpg,45
1351,./resources/mobilenet_mask/image_BS1_2589_03_25_29.jpg,38
1352,./resources/mobilenet_mask/image_BS1_9905_03_41_10.jpg,17
1354,./resources/mobilenet_mask/image_BS1_5954_03_32_40.jpg,55
1355,./resources/mobilenet_mask/image_BS1_5150_03_30_57.jpg,14
1358,./resources/mobilenet_mask/image_BS1_4641_03_29_52.jpg,14
1360,./resources/mobilenet_mask/image_BS1_5896_03_32_32.jpg,6
1361,./resources/mobilenet_mask/image_BS1_327_03_20_39.jpg,27
1362,./resources/mobilenet_mask/image_BS1_284_03_20_34.jpg,49
1363,./resources/mobilenet_mask/image_BS1_4842_03_30_17.jpg,32
1364,./resources/mobilenet_mask/image_BS1_604_03_21_15.jpg,17
1365,./resources/mobilenet_mask/image_BS1_2531_03_25_22.jpg,13
1367,./resources/mobilenet_mask/image_BS1_5888_03_32_31.jpg,3
1368,./resources/mobilenet_mask/image_BS1_347_03_20_42.jpg,13
1370,./resources/mobilenet_mask/image_BS1_8607_03_38_21.jpg,30
1371,./resources/mobilenet_mask/image_BS1_9510_03_40_19.jpg,34
1372,./resources/mobilenet_mask/image_BS1_6845_03_34_34.jpg,17
1373,./resources/mobilenet_mask/image_BS1_8061_03_37_10.jpg,53
1374,./resources/mobilenet_mask/image_BS1_2290_03_24_51.jpg,23
1375,./resources/mobilenet_mask/image_BS1_8611_03_38_21.jpg,36
1376,./resources/mobilenet_mask/image_BS1_9523_03_40_20.jpg,44
1377,./resources/mobilenet_mask/image_BS1_7023_03_34_57.jpg,29
1378,./resources/mobilenet_mask/image_BS1_9917_03_41_11.jpg,11
1379,./resources/mobilenet_mask/image_BS1_9891_03_41_08.jpg,33
1380,./resources/mobilenet_mask/image_BS1_1297_03_22_44.jpg,39
1381,./resources/mobilenet_mask/image_BS1_3342_03_27_06.jpg,21
1382,./resources/mobilenet_mask/image_BS1_5931_03_32_37.jpg,37
1383,./resources/mobilenet_mask/image_BS1_4310_03_29_09.jpg,2
1384,./resources/mobilenet_mask/image_BS1_4314_03_29_09.jpg,4
1385,./resources/mobilenet_mask/image_BS1_6270_03_33_20.jpg,21
1386,./resources/mobilenet_mask/image_BS1_5128_03_30_54.jpg,31
1387,./resources/mobilenet_mask/image_BS1_6861_03_34_36.jpg,3
1388,./resources/mobilenet_mask/image_BS1_5348_03_31_22.jpg,14
1389,./resources/mobilenet_mask/image_BS1_2835_03_26_01.jpg,39
1390,./resources/mobilenet_mask/image_BS1_1299_03_22_44.jpg,39
1391,./resources/mobilenet_mask/image_BS1_4846_03_30_18.jpg,33
1392,./resources/mobilenet_mask/image_BS1_339_03_20_41.jpg,20
1393,./resources/mobilenet_mask/image_BS1_288_03_20_34.jpg,47
1394,./resources/mobilenet_mask/image_BS1_7812_03_36_38.jpg,6
1395,./resources/mobilenet_mask/image_BS1_2520_03_25_20.jpg,7
1396,./resources/mobilenet_mask/image_BS1_3318_03_27_02.jpg,3
1397,./resources/mobilenet_mask/image_BS1_316_03_20_38.jpg,34
1398,./resources/mobilenet_mask/image_BS1_2807_03_25_57.jpg,58
1399,./resources/mobilenet_mask/image_BS1_1055_03_22_13.jpg,11
1400,./resources/mobilenet_mask/image_BS1_2889_03_26_07.jpg,2
1401,./resources/mobilenet_mask/image_BS1_6269_03_33_20.jpg,21
1403,./resources/mobilenet_mask/image_BS1_267_03_20_32.jpg,57
1404,./resources/mobilenet_mask/image_BS1_4888_03_30_23.jpg,51
1405,./resources/mobilenet_mask/image_BS1_3398_03_27_13.jpg,58
1406,./resources/mobilenet_mask/image_BS1_4334_03_29_12.jpg,22
1407,./resources/mobilenet_mask/image_BS1_1271_03_22_41.jpg,13
1408,./resources/mobilenet_mask/image_BS1_308_03_20_37.jpg,37
1409,./resources/mobilenet_mask/image_BS1_7869_03_36_45.jpg,59
1411,./resources/mobilenet_mask/image_BS1_1284_03_22_43.jpg,26
1412,./resources/mobilenet_mask/image_BS1_4364_03_29_16.jpg,49
1413,./resources/mobilenet_mask/image_BS1_990_03_22_05.jpg,57
1414,./resources/mobilenet_mask/image_BS1_673_03_21_24.jpg,55
1415,./resources/mobilenet_mask/image_BS1_4616_03_29_48.jpg,32
1416,./resources/mobilenet_mask/image_BS1_6486_03_33_48.jpg,17
1417,./resources/mobilenet_mask/image_BS1_5911_03_32_34.jpg,17
1418,./resources/mobilenet_mask/image_BS1_3388_03_27_11.jpg,53
1420,./resources/mobilenet_mask/image_BS1_9308_03_39_53.jpg,11
1421,./resources/mobilenet_mask/image_BS1_5891_03_32_32.jpg,3
1422,./resources/mobilenet_mask/image_BS1_9284_03_39_49.jpg,34
1423,./resources/mobilenet_mask/image_BS1_1280_03_22_42.jpg,22
1424,./resources/mobilenet_mask/image_BS1_2518_03_25_20.jpg,7
1425,./resources/mobilenet_mask/image_BS1_984_03_22_04.jpg,59
1426,./resources/mobilenet_mask/image_BS1_2813_03_25_58.jpg,55
1427,./resources/mobilenet_mask/image_BS1_9306_03_39_52.jpg,11
1428,./resources/mobilenet_mask/image_BS1_2528_03_25_21.jpg,11
1429,./resources/mobilenet_mask/image_BS1_8073_03_37_11.jpg,48
1431,./resources/mobilenet_mask/image_BS1_6257_03_33_19.jpg,33
1432,./resources/mobilenet_mask/image_BS1_5380_03_31_26.jpg,46
1433,./resources/mobilenet_mask/image_BS1_4359_03_29_15.jpg,45
1435,./resources/mobilenet_mask/image_BS1_321_03_20_39.jpg,30
1436,./resources/mobilenet_mask/image_BS1_6501_03_33_50.jpg,27
1437,./resources/mobilenet_mask/image_BS1_354_03_20_43.jpg,8
1438,./resources/mobilenet_mask/image_BS1_2836_03_26_01.jpg,39
1440,./resources/mobilenet_mask/image_BS1_8629_03_38_24.jpg,49
1441,./resources/mobilenet_mask/image_BS1_1033_03_22_10.jpg,29
1443,./resources/mobilenet_mask/image_BS1_1294_03_22_44.jpg,34
1444,./resources/mobilenet_mask/image_BS1_5900_03_32_33.jpg,11
1445,./resources/mobilenet_mask/image_BS1_5351_03_31_22.jpg,17
1446,./resources/mobilenet_mask/image_BS1_5952_03_32_39.jpg,55
1447,./resources/mobilenet_mask/image_BS1_3636_03_27_43.jpg,34
1448,./resources/mobilenet_mask/image_BS1_4812_03_30_13.jpg,17
1449,./resources/mobilenet_mask/image_BS1_7029_03_34_58.jpg,39
1450,./resources/mobilenet_mask/image_BS1_570_03_21_11.jpg,4
1451,./resources/mobilenet_mask/image_BS1_303_03_20_36.jpg,39
1452,./resources/mobilenet_mask/image_BS1_585_03_21_13.jpg,9
1453,./resources/mobilenet_mask/image_BS1_664_03_21_23.jpg,49
1454,./resources/mobilenet_mask/image_BS1_313_03_20_38.jpg,34
1455,./resources/mobilenet_mask/image_BS1_2540_03_25_23.jpg,17
1456,./resources/mobilenet_mask/image_BS1_330_03_20_40.jpg,26
1457,./resources/mobilenet_mask/image_BS1_5909_03_32_34.jpg,17
1458,./resources/mobilenet_mask/image_BS1_8124_03_37_18.jpg,6
1459,./resources/mobilenet_mask/image_BS1_6471_03_33_46.jpg,4
1460,./resources/mobilenet_mask/image_BS1_5378_03_31_26.jpg,45
1461,./resources/mobilenet_mask/image_BS1_643_03_21_20.jpg,37
1462,./resources/mobilenet_mask/image_BS1_597_03_21_14.jpg,14
1463,./resources/mobilenet_mask/image_BS1_3875_03_28_13.jpg,11
1464,./resources/mobilenet_mask/image_BS1_3391_03_27_12.jpg,55
1465,./resources/mobilenet_mask/image_BS1_592_03_21_13.jpg,10
1466,./resources/mobilenet_mask/image_BS1_342_03_20_41.jpg,17
1468,./resources/mobilenet_mask/image_BS1_8114_03_37_17.jpg,14
1469,./resources/mobilenet_mask/image_BS1_2536_03_25_22.jpg,16
1471,./resources/mobilenet_mask/image_BS1_9883_03_41_07.jpg,39
1472,./resources/mobilenet_mask/image_BS1_4094_03_28_41.jpg,43
1473,./resources/mobilenet_mask/image_BS1_625_03_21_18.jpg,26
1474,./resources/mobilenet_mask/image_BS1_1001_03_22_06.jpg,52
1475,./resources/mobilenet_mask/image_BS1_5124_03_30_53.jpg,34
1476,./resources/mobilenet_mask/image_BS1_2251_03_24_46.jpg,59
1477,./resources/mobilenet_mask/image_BS1_5925_03_32_36.jpg,31
1478,./resources/mobilenet_mask/image_BS1_3647_03_27_44.jpg,26
1479,./resources/mobilenet_mask/image_BS1_5152_03_30_57.jpg,13
1480,./resources/mobilenet_mask/image_BS1_6261_03_33_19.jpg,28
1481,./resources/mobilenet_mask/image_BS1_359_03_20_44.jpg,6
1482,./resources/mobilenet_mask/image_BS1_8616_03_38_22.jpg,39
1483,./resources/mobilenet_mask/image_BS1_3400_03_27_13.jpg,59
1484,./resources/mobilenet_mask/image_BS1_3330_03_27_04.jpg,11
1486,./resources/mobilenet_mask/image_BS1_9913_03_41_11.jpg,14
1488,./resources/mobilenet_mask/image_BS1_2051_03_24_21.jpg,55
1489,./resources/mobilenet_mask/image_BS1_336_03_20_41.jpg,21
1490,./resources/mobilenet_mask/image_BS1_2572_03_25_27.jpg,29
1491,./resources/mobilenet_mask/image_BS1_6248_03_33_17.jpg,42
1492,./resources/mobilenet_mask/image_BS1_7844_03_36_42.jpg,36
1493,./resources/mobilenet_mask/image_BS1_4837_03_30_17.jpg,29
1494,./resources/mobilenet_mask/image_BS1_3895_03_28_16.jpg,26
1495,./resources/mobilenet_mask/image_BS1_5119_03_30_53.jpg,39
1496,./resources/mobilenet_mask/image_BS1_9315_03_39_53.jpg,3
1497,./resources/mobilenet_mask/image_BS1_9287_03_39_50.jpg,31
1498,./resources/mobilenet_mask/image_BS1_8628_03_38_24.jpg,51
1499,./resources/mobilenet_mask/image_BS1_3355_03_27_07.jpg,32
1502,./resources/mobilenet_mask/image_BS1_987_03_22_04.jpg,59
1503,./resources/mobilenet_mask/image_BS1_8070_03_37_11.jpg,48
1504,./resources/mobilenet_mask/image_BS1_1020_03_22_09.jpg,38
1505,./resources/mobilenet_mask/image_BS1_5122_03_30_53.jpg,38
1507,./resources/mobilenet_mask/image_BS1_577_03_21_11.jpg,6
1508,./resources/mobilenet_mask/image_BS1_2054_03_24_21.jpg,57
1509,./resources/mobilenet_mask/image_BS1_2844_03_26_02.jpg,33
1510,./resources/mobilenet_mask/image_BS1_1002_03_22_06.jpg,49
1511,./resources/mobilenet_mask/image_BS1_7831_03_36_41.jpg,22
1513,./resources/mobilenet_mask/image_BS1_356_03_20_43.jpg,7
1514,./resources/mobilenet_mask/image_BS1_6292_03_33_23.jpg,6
1515,./resources/mobilenet_mask/image_BS1_294_03_20_35.jpg,45
1516,./resources/mobilenet_mask/image_BS1_7843_03_36_42.jpg,37
1517,./resources/mobilenet_mask/image_BS1_9285_03_39_50.jpg,34
1518,./resources/mobilenet_mask/image_BS1_2253_03_24_46.jpg,57
1519,./resources/mobilenet_mask/image_BS1_5907_03_32_34.jpg,14
1521,./resources/mobilenet_mask/image_BS1_9290_03_39_50.jpg,28
1522,./resources/mobilenet_mask/image_BS1_8085_03_37_13.jpg,39
1526,./resources/mobilenet_mask/image_BS1_4579_03_29_44.jpg,55
1527,./resources/mobilenet_mask/image_BS1_6278_03_33_21.jpg,14
1528,./resources/mobilenet_mask/image_BS1_344_03_20_42.jpg,17
1529,./resources/mobilenet_mask/image_BS1_5919_03_32_35.jpg,26
1530,./resources/mobilenet_mask/image_BS1_6534_03_33_54.jpg,47
1531,./resources/mobilenet_mask/image_BS1_2847_03_26_02.jpg,32
1532,./resources/mobilenet_mask/image_BS1_7828_03_36_40.jpg,20
1533,./resources/mobilenet_mask/image_BS1_4331_03_29_12.jpg,19
1534,./resources/mobilenet_mask/image_BS1_5898_03_32_32.jpg,9
1535,./resources/mobilenet_mask/image_BS1_3363_03_27_08.jpg,38
1536,./resources/mobilenet_mask/image_BS1_7419_03_35_48.jpg,39
1537,./resources/mobilenet_mask/image_BS1_6524_03_33_53.jpg,39
1538,./resources/mobilenet_mask/image_BS1_2512_03_25_19.jpg,3
1539,./resources/mobilenet_mask/image_BS1_8050_03_37_09.jpg,58
1540,./resources/mobilenet_mask/image_BS1_2021_03_24_17.jpg,19
1541,./resources/mobilenet_mask/image_BS1_1320_03_22_47.jpg,60
1542,./resources/mobilenet_mask/image_BS1_9514_03_40_19.jpg,37
1545,./resources/mobilenet_mask/image_BS1_9521_03_40_20.jpg,42
1548,./resources/mobilenet_mask/image_BS1_3613_03_27_40.jpg,51
1549,./resources/mobilenet_mask/image_BS1_4847_03_30_18.jpg,34
1550,./resources/mobilenet_mask/image_BS1_323_03_20_39.jpg,29
1551,./resources/mobilenet_mask/image_BS1_5098_03_30_50.jpg,55
1552,./resources/mobilenet_mask/image_BS1_3641_03_27_44.jpg,30
1553,./resources/mobilenet_mask/image_BS1_9536_03_40_22.jpg,52
1555,./resources/mobilenet_mask/image_BS1_683_03_21_25.jpg,59
1556,./resources/mobilenet_mask/image_BS1_605_03_21_15.jpg,17
1557,./resources/mobilenet_mask/image_BS1_4373_03_29_17.jpg,55
1558,./resources/mobilenet_mask/image_BS1_1308_03_22_46.jpg,50
1559,./resources/mobilenet_mask/image_BS1_7436_03_35_50.jpg,20
1560,./resources/mobilenet_mask/image_BS1_4614_03_29_48.jpg,34
1561,./resources/mobilenet_mask/image_BS1_9529_03_40_21.jpg,47
1562,./resources/mobilenet_mask/image_BS1_8056_03_37_09.jpg,55
1563,./resources/mobilenet_mask/image_BS1_4881_03_30_22.jpg,46
1565,./resources/mobilenet_mask/image_BS1_8618_03_38_22.jpg,42
1566,./resources/mobilenet_mask/image_BS1_6509_03_33_51.jpg,32
1567,./resources/mobilenet_mask/image_BS1_269_03_20_32.jpg,55
1568,./resources/mobilenet_mask/image_BS1_2254_03_24_46.jpg,57
1570,./resources/mobilenet_mask/image_BS1_1008_03_22_07.jpg,46
1571,./resources/mobilenet_mask/image_BS1_3673_03_27_48.jpg,4
1572,./resources/mobilenet_mask/image_BS1_2006_03_24_15.jpg,2
1573,./resources/mobilenet_mask/image_BS1_6807_03_34_29.jpg,55
1574,./resources/mobilenet_mask/image_BS1_9532_03_40_22.jpg,51
1575,./resources/mobilenet_mask/image_BS1_3885_03_28_15.jpg,17
1576,./resources/mobilenet_mask/image_BS1_3901_03_28_17.jpg,31
1577,./resources/mobilenet_mask/image_BS1_3344_03_27_06.jpg,22
1578,./resources/mobilenet_mask/image_BS1_6847_03_34_34.jpg,14
1579,./resources/mobilenet_mask/image_BS1_2265_03_24_48.jpg,49
1580,./resources/mobilenet_mask/image_BS1_6508_03_33_51.jpg,32
1581,./resources/mobilenet_mask/image_BS1_4830_03_30_16.jpg,27
1582,./resources/mobilenet_mask/image_BS1_4640_03_29_51.jpg,13
1584,./resources/mobilenet_mask/image_BS1_2309_03_24_53.jpg,5
1585,./resources/mobilenet_mask/image_BS1_3332_03_27_04.jpg,13
1586,./resources/mobilenet_mask/image_BS1_301_03_20_36.jpg,42
1587,./resources/mobilenet_mask/image_BS1_3657_03_27_46.jpg,16
1588,./resources/mobilenet_mask/image_BS1_3324_03_27_03.jpg,7
1589,./resources/mobilenet_mask/image_BS1_2534_03_25_22.jpg,14
1590,./resources/mobilenet_mask/image_BS1_4807_03_30_13.jpg,14
1591,./resources/mobilenet_mask/image_BS1_5132_03_30_54.jpg,29
1594,./resources/mobilenet_mask/image_BS1_7028_03_34_57.jpg,37
1595,./resources/mobilenet_mask/image_BS1_5165_03_30_59.jpg,4
1596,./resources/mobilenet_mask/image_BS1_4617_03_29_48.jpg,32
1597,./resources/mobilenet_mask/image_BS1_4315_03_29_10.jpg,4
1598,./resources/mobilenet_mask/image_BS1_1307_03_22_45.jpg,51
1599,./resources/mobilenet_mask/image_BS1_2837_03_26_01.jpg,39
1600,./resources/mobilenet_mask/image_BS1_5385_03_31_27.jpg,49
1601,./resources/mobilenet_mask/image_BS1_8095_03_37_14.jpg,32
1602,./resources/mobilenet_mask/image_BS1_1292_03_22_44.jpg,34
1603,./resources/mobilenet_mask/image_BS1_4078_03_28_39.jpg,55
1604,./resources/mobilenet_mask/image_BS1_3377_03_27_10.jpg,46
1605,./resources/mobilenet_mask/image_BS1_3328_03_27_04.jpg,11
1606,./resources/mobilenet_mask/image_BS1_5147_03_30_56.jpg,16
1607,./resources/mobilenet_mask/image_BS1_4319_03_29_10.jpg,8
1608,./resources/mobilenet_mask/image_BS1_4081_03_28_40.jpg,54
1609,./resources/mobilenet_mask/image_BS1_8093_03_37_14.jpg,33
1610,./resources/mobilenet_mask/image_BS1_9312_03_39_53.jpg,7
